dataset,source_row_id,task_label,source_study_id,source_citation,source_doi_or_url,original_material_label,verified_material_group,grouping_rule,provenance_confidence
Dataset III,2125,CBZ,Shin2020_Micropollutants,"Shin et al., Single and competitive adsorptions of micropollutants using pristine and alkali-modified biochars from spent coffee grounds, Journal of Hazardous Materials 400 (2020) 123102.",https://doi.org/10.1016/j.jhazmat.2020.123102,Alkali-modified SCG biochars,Shin2020_Micropollutants::Alkali-modified SCG biochars,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2126,CBZ,Shin2020_Micropollutants,"Shin et al., Single and competitive adsorptions of micropollutants using pristine and alkali-modified biochars from spent coffee grounds, Journal of Hazardous Materials 400 (2020) 123102.",https://doi.org/10.1016/j.jhazmat.2020.123102,Alkali-modified SCG biochars,Shin2020_Micropollutants::Alkali-modified SCG biochars,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2127,CBZ,Shin2020_Micropollutants,"Shin et al., Single and competitive adsorptions of micropollutants using pristine and alkali-modified biochars from spent coffee grounds, Journal of Hazardous Materials 400 (2020) 123102.",https://doi.org/10.1016/j.jhazmat.2020.123102,Alkali-modified SCG biochars,Shin2020_Micropollutants::Alkali-modified SCG biochars,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2128,CBZ,Shin2020_Micropollutants,"Shin et al., Single and competitive adsorptions of micropollutants using pristine and alkali-modified biochars from spent coffee grounds, Journal of Hazardous Materials 400 (2020) 123102.",https://doi.org/10.1016/j.jhazmat.2020.123102,Alkali-modified SCG biochars,Shin2020_Micropollutants::Alkali-modified SCG biochars,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2129,CBZ,Shin2020_Micropollutants,"Shin et al., Single and competitive adsorptions of micropollutants using pristine and alkali-modified biochars from spent coffee grounds, Journal of Hazardous Materials 400 (2020) 123102.",https://doi.org/10.1016/j.jhazmat.2020.123102,Alkali-modified SCG biochars,Shin2020_Micropollutants::Alkali-modified SCG biochars,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2130,CBZ,Shin2020_Micropollutants,"Shin et al., Single and competitive adsorptions of micropollutants using pristine and alkali-modified biochars from spent coffee grounds, Journal of Hazardous Materials 400 (2020) 123102.",https://doi.org/10.1016/j.jhazmat.2020.123102,Alkali-modified SCG biochars,Shin2020_Micropollutants::Alkali-modified SCG biochars,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2131,CBZ,Shin2020_Micropollutants,"Shin et al., Single and competitive adsorptions of micropollutants using pristine and alkali-modified biochars from spent coffee grounds, Journal of Hazardous Materials 400 (2020) 123102.",https://doi.org/10.1016/j.jhazmat.2020.123102,Alkali-modified SCG biochars,Shin2020_Micropollutants::Alkali-modified SCG biochars,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2132,CBZ,Shin2020_Micropollutants,"Shin et al., Single and competitive adsorptions of micropollutants using pristine and alkali-modified biochars from spent coffee grounds, Journal of Hazardous Materials 400 (2020) 123102.",https://doi.org/10.1016/j.jhazmat.2020.123102,Alkali-modified SCG biochars,Shin2020_Micropollutants::Alkali-modified SCG biochars,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2133,CBZ,Shin2020_Micropollutants,"Shin et al., Single and competitive adsorptions of micropollutants using pristine and alkali-modified biochars from spent coffee grounds, Journal of Hazardous Materials 400 (2020) 123102.",https://doi.org/10.1016/j.jhazmat.2020.123102,Alkali-modified SCG biochars,Shin2020_Micropollutants::Alkali-modified SCG biochars,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2134,CBZ,Shin2020_Micropollutants,"Shin et al., Single and competitive adsorptions of micropollutants using pristine and alkali-modified biochars from spent coffee grounds, Journal of Hazardous Materials 400 (2020) 123102.",https://doi.org/10.1016/j.jhazmat.2020.123102,Alkali-modified SCG biochars,Shin2020_Micropollutants::Alkali-modified SCG biochars,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2135,CBZ,Shin2020_Micropollutants,"Shin et al., Single and competitive adsorptions of micropollutants using pristine and alkali-modified biochars from spent coffee grounds, Journal of Hazardous Materials 400 (2020) 123102.",https://doi.org/10.1016/j.jhazmat.2020.123102,Alkali-modified SCG biochars,Shin2020_Micropollutants::Alkali-modified SCG biochars,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2136,CBZ,Shin2020_Micropollutants,"Shin et al., Single and competitive adsorptions of micropollutants using pristine and alkali-modified biochars from spent coffee grounds, Journal of Hazardous Materials 400 (2020) 123102.",https://doi.org/10.1016/j.jhazmat.2020.123102,Alkali-modified SCG biochars,Shin2020_Micropollutants::Alkali-modified SCG biochars,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2137,CBZ,Shin2020_Micropollutants,"Shin et al., Single and competitive adsorptions of micropollutants using pristine and alkali-modified biochars from spent coffee grounds, Journal of Hazardous Materials 400 (2020) 123102.",https://doi.org/10.1016/j.jhazmat.2020.123102,Alkali-modified SCG biochars,Shin2020_Micropollutants::Alkali-modified SCG biochars,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2138,CBZ,Shin2020_Micropollutants,"Shin et al., Single and competitive adsorptions of micropollutants using pristine and alkali-modified biochars from spent coffee grounds, Journal of Hazardous Materials 400 (2020) 123102.",https://doi.org/10.1016/j.jhazmat.2020.123102,Alkali-modified SCG biochars,Shin2020_Micropollutants::Alkali-modified SCG biochars,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2139,CBZ,Shin2020_Micropollutants,"Shin et al., Single and competitive adsorptions of micropollutants using pristine and alkali-modified biochars from spent coffee grounds, Journal of Hazardous Materials 400 (2020) 123102.",https://doi.org/10.1016/j.jhazmat.2020.123102,Alkali-modified SCG biochars,Shin2020_Micropollutants::Alkali-modified SCG biochars,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2140,CBZ,Shin2020_Micropollutants,"Shin et al., Single and competitive adsorptions of micropollutants using pristine and alkali-modified biochars from spent coffee grounds, Journal of Hazardous Materials 400 (2020) 123102.",https://doi.org/10.1016/j.jhazmat.2020.123102,Alkali-modified SCG biochars,Shin2020_Micropollutants::Alkali-modified SCG biochars,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2141,CBZ,Shin2020_Micropollutants,"Shin et al., Single and competitive adsorptions of micropollutants using pristine and alkali-modified biochars from spent coffee grounds, Journal of Hazardous Materials 400 (2020) 123102.",https://doi.org/10.1016/j.jhazmat.2020.123102,Alkali-modified SCG biochars,Shin2020_Micropollutants::Alkali-modified SCG biochars,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2142,CBZ,Shin2020_Micropollutants,"Shin et al., Single and competitive adsorptions of micropollutants using pristine and alkali-modified biochars from spent coffee grounds, Journal of Hazardous Materials 400 (2020) 123102.",https://doi.org/10.1016/j.jhazmat.2020.123102,Alkali-modified SCG biochars,Shin2020_Micropollutants::Alkali-modified SCG biochars,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2143,CBZ,Shin2020_Micropollutants,"Shin et al., Single and competitive adsorptions of micropollutants using pristine and alkali-modified biochars from spent coffee grounds, Journal of Hazardous Materials 400 (2020) 123102.",https://doi.org/10.1016/j.jhazmat.2020.123102,Alkali-modified SCG biochars,Shin2020_Micropollutants::Alkali-modified SCG biochars,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2144,CBZ,Shin2020_Micropollutants,"Shin et al., Single and competitive adsorptions of micropollutants using pristine and alkali-modified biochars from spent coffee grounds, Journal of Hazardous Materials 400 (2020) 123102.",https://doi.org/10.1016/j.jhazmat.2020.123102,Alkali-modified SCG biochars,Shin2020_Micropollutants::Alkali-modified SCG biochars,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2145,CBZ,Shin2020_Micropollutants,"Shin et al., Single and competitive adsorptions of micropollutants using pristine and alkali-modified biochars from spent coffee grounds, Journal of Hazardous Materials 400 (2020) 123102.",https://doi.org/10.1016/j.jhazmat.2020.123102,Alkali-modified SCG biochars,Shin2020_Micropollutants::Alkali-modified SCG biochars,source study + source-specific material label,material label and source study verified from source article/SI
Dataset III,2146,CBZ,Shin2020_Micropollutants,"Shin et al., Single and competitive adsorptions of micropollutants using pristine and alkali-modified biochars from spent coffee grounds, Journal of Hazardous Materials 400 (2020) 123102.",https://doi.org/10.1016/j.jhazmat.2020.123102,Alkali-modified SCG biochars,Shin2020_Micropollutants::Alkali-modified SCG biochars,source study + source-specific material label,material label and source study verified from source article/SI
